artist_id,artist_name,artist_type,nb_sessions_artist_page,nb_sessions_artwork_page,nb_sessions_total,nb_entry_sessions_artist_campaign,nb_entry_sessions_artwork_campaign,nb_entry_sessions_total,artist_total_bv,artist_entry_bv_same_artist,artist_entry_bv_other_artist,artwork_entry_bv_same_artist,artwork_entry_bv_other_artist,1stClick BV,pull_ratio_artist,pull_ratio_artwork,pull_ratio,pct_first_click_bv_same_artist,1st_click_BV_per_First_click_session
33933,enrique gonzález,Singulart Artist,3200,10082,13282,1238,321,1559,9517.65375,0,0,9517.65375,0,"9,518",38.69%,3.18%,11.74%,100.00%,€6.10
11203,Stella Dunkley,Singulart Artist,3478,8334,11812,923,142,1065,9514.82452,0,0,0,0,0,26.54%,1.70%,9.02%,0.00%,€0.00
9085,Liesbeth Willaert,Singulart Artist,2152,5777,7929,808,86,894,9509.424589,0,0,0,0,0,37.55%,1.49%,11.28%,0.00%,€0.00
5919,Inanda Page,Singulart Artist,4349,36230,40579,532,732,1264,9495.04239,460.6,0,0,0,461,12.23%,2.02%,3.12%,4.85%,€0.40
31103,Alessandro Spadari,Singulart Artist,2102,5449,7551,1037,150,1187,9494.445,0,0,0,0,0,49.33%,2.75%,15.72%,0.00%,€0.00
15561,Hélène Rooryck,Singulart Artist,3465,33361,36826,384,870,1254,9493.925692,0,0,0,0,0,11.08%,2.61%,3.41%,0.00%,€0.00
4111,Luiza Los-Plawszewska,Singulart Artist,2507,17358,19865,335,402,737,9491.4014,854.5796,0,0,0,855,13.36%,2.32%,3.71%,9.00%,€1.20
29065,Doris Ernst,Singulart Artist,1028,3131,4159,419,54,473,9490.042532,0,0,0,0,0,40.76%,1.73%,11.37%,0.00%,€0.00
6093,Koray Akay,Singulart Artist,4113,11276,15389,1126,178,1304,9477.894,0,0,0,0,0,27.38%,1.58%,8.47%,0.00%,€0.00
14419,Christian Raffin,Singulart Artist,2276,1536,3812,1198,53,1251,9474.41624,0,0,0,0,0,52.64%,3.45%,32.82%,0.00%,€0.00
1505,Dario Moschetta,Singulart Artist,7739,35299,43038,2908,815,3723,9474.24352,0,0,0,0,0,37.58%,2.31%,8.65%,0.00%,€0.00
32173,Verónica González Ugarte,Singulart Artist,2719,9450,12169,569,232,801,9470,0,0,0,0,0,20.93%,2.46%,6.58%,0.00%,€0.00
17767,Birgit A. Jansen,Singulart Artist,2877,14579,17456,696,155,851,9470,0,0,0,0,0,24.19%,1.06%,4.88%,0.00%,€0.00
36182,Ivona Zubakova,Singulart Artist,2728,29204,31932,191,849,1040,9465.40983,0,0,3013.09983,0,"3,013",7.00%,2.91%,3.26%,31.83%,€2.90
13185,Myriam Bonnet,Singulart Artist,3121,11875,14996,928,292,1220,9459.5388,0,0,0,0,0,29.73%,2.46%,8.14%,0.00%,€0.00
7381,Ulla M. Neuhaus,Singulart Artist,2036,12762,14798,356,152,508,9448.0252,0,0,0,0,0,17.49%,1.19%,3.43%,0.00%,€0.00
8197,DB Waterman,Singulart Artist,3874,13893,17767,1376,614,1990,9428.498458,0,0,0,0,0,35.52%,4.42%,11.20%,0.00%,€0.00
2175,Annabel Andrews,Singulart Artist,7142,37685,44827,1609,1028,2637,9427.26396,0,0,0,0,0,22.53%,2.73%,5.88%,0.00%,€0.00
53192,fabrizio sironi,Singulart Artist,7220,49145,56365,803,919,1722,9426.694834,1283,0,150,0,"1,433",11.12%,1.87%,3.06%,15.20%,€0.80
31261,Paal Bugen,Singulart Artist,2848,25585,28433,650,863,1513,9420,0,0,0,0,0,22.82%,3.37%,5.32%,0.00%,€0.00
30249,Loretta Kaltenhauser,Singulart Artist,2339,17516,19855,260,518,778,9417.599276,0,0,0,0,0,11.12%,2.96%,3.92%,0.00%,€0.00
3765,Ode Droit,Singulart Artist,2926,15303,18229,882,798,1680,9415.24031,0,0,0,0,0,30.14%,5.22%,9.22%,0.00%,€0.00
12,Nanna Hänninen,Singulart Artist,10136,9242,19378,1013,147,1160,9410.838,0,0,0,0,0,9.99%,1.59%,5.99%,0.00%,€0.00
12935,Steve Brudniak,Singulart Artist,2186,15524,17710,445,335,780,9408.936,9408.936,0,0,0,"9,409",20.36%,2.16%,4.40%,100.00%,€12.10
26747,Shawn Marshall,Singulart Artist,2080,6644,8724,363,148,511,9395.6794,0,0,0,0,0,17.45%,2.23%,5.86%,0.00%,€0.00
36312,Elisabeth Ritz,Singulart Artist,3546,32287,35833,695,997,1692,9393.2,0,0,0,0,0,19.60%,3.09%,4.72%,0.00%,€0.00
17733,Sylvie Cloutier,Singulart Artist,6819,49688,56507,1502,1339,2841,9373.234608,0,0,0,0,0,22.03%,2.70%,5.03%,0.00%,€0.00
32061,Dominique Emard,Singulart Artist,2874,20421,23295,520,421,941,9353.57656,1840,0,0,0,"1,840",18.09%,2.06%,4.04%,19.67%,€2.00
14677,Daria Kusto,Singulart Artist,3874,23209,27083,767,527,1294,9353.183788,0,0,0,0,0,19.80%,2.27%,4.78%,0.00%,€0.00
17107,Hervé Souffi,Singulart Artist,7439,86396,93835,1431,2528,3959,9340.7447,252,0,0,0,252,19.24%,2.93%,4.22%,2.70%,€0.10
59961,Alexandra Petropoulou,Singulart Artist,1944,21499,23443,114,603,717,9337.33346,1124.448,0,0,0,"1,124",5.86%,2.81%,3.06%,12.04%,€1.60
34176,Perrotte,Singulart Artist,1408,1540,2948,581,51,632,9330.425444,0,0,0,0,0,41.26%,3.31%,21.44%,0.00%,€0.00
32897,Marco Lodola,Singulart Artist,10626,2840,13466,5151,81,5232,9330,0,0,0,0,0,48.48%,2.85%,38.85%,0.00%,€0.00
14189,ALBENA VATCHEVA,Singulart Artist,10743,62291,73034,2847,1622,4469,9329.92263,1831.2164,0,261,0,"2,092",26.50%,2.60%,6.12%,22.43%,€0.50
9943,Pacal fauvet,Singulart Artist,1511,6897,8408,206,137,343,9329.33338,0,0,0,0,0,13.63%,1.99%,4.08%,0.00%,€0.00
24265,Jean Jacques Royo,Singulart Artist,4288,25680,29968,1206,397,1603,9325.662118,1100,0,0,0,"1,100",28.13%,1.55%,5.35%,11.80%,€0.70
65537,douglas heine,Singulart Artist,552,5110,5662,72,174,246,9319.3857,0,0,0,0,0,13.04%,3.41%,4.35%,0.00%,€0.00
28085,Kerry A. Inkster,Singulart Artist,5734,15540,21274,258,263,521,9318.952288,4047.57702,0,0,0,"4,048",4.50%,1.69%,2.45%,43.43%,€7.80
3369,Mónica Luza-Windolph,Singulart Artist,2432,16214,18646,497,286,783,9316.23603,0,0,0,0,0,20.44%,1.76%,4.20%,0.00%,€0.00
8265,Andrew Lever,Singulart Artist,3411,32661,36072,354,746,1100,9312.088841,0,0,0,0,0,10.38%,2.28%,3.05%,0.00%,€0.00
4237,Laure Polin,Singulart Artist,4532,42946,47478,839,1382,2221,9311.918,800,0,0,0,800,18.51%,3.22%,4.68%,8.59%,€0.40
3877,Anyck Alvarez Kerloch,Singulart Artist,7047,56842,63889,1206,900,2106,9308.623688,0,0,0,0,0,17.11%,1.58%,3.30%,0.00%,€0.00
1630,Konstantin Kacev,Singulart Artist,18543,98765,117308,7689,3286,10975,9308.1,2248.1,0,0,0,"2,248",41.47%,3.33%,9.36%,24.15%,€0.20
8859,Ilaamen Pelshaw,Singulart Artist,10128,72083,82211,590,1936,2526,9307.952236,0,0,0,0,0,5.83%,2.69%,3.07%,0.00%,€0.00
11395,Alberto Bertoldi,Singulart Artist,3262,2623,5885,1427,114,1541,9294.94072,9294.94072,0,0,0,"9,295",43.75%,4.35%,26.19%,100.00%,€6.00
30431,Philippe CRIVELLI,Singulart Artist,1017,3930,4947,267,73,340,9290,0,0,0,0,0,26.25%,1.86%,6.87%,0.00%,€0.00
21497,Catherine Pugeat,Singulart Artist,3199,12203,15402,919,227,1146,9287.991792,1727.41323,0,1560,0,"3,287",28.73%,1.86%,7.44%,35.39%,€2.90
4081,Olga David,Singulart Artist,7251,70121,77372,1024,2096,3120,9282.6134,0,0,0,0,0,14.12%,2.99%,4.03%,0.00%,€0.00
22153,Néstor Neyret,Singulart Artist,5328,40761,46089,1056,1614,2670,9275.397855,0,650,0,0,650,19.82%,3.96%,5.79%,0.00%,€0.20
21893,Frank DePietro,Singulart Artist,3541,23430,26971,423,346,769,9273.8527,0,0,0,0,0,11.95%,1.48%,2.85%,0.00%,€0.00
1604,Eli Trez Folly,Singulart Artist,3331,8359,11690,740,212,952,9272,0,0,0,0,0,22.22%,2.54%,8.14%,0.00%,€0.00
34185,Kelly Taylor,Singulart Artist,1420,3217,4637,412,127,539,9269.122,0,0,0,0,0,29.01%,3.95%,11.62%,0.00%,€0.00
8793,Rocio Navarro,Singulart Artist,7824,4255,12079,1829,98,1927,9252.513575,5609.58185,0,0,0,"5,610",23.38%,2.30%,15.95%,60.63%,€2.90
30609,Dmitry Kochanovich,Singulart Artist,5116,15901,21017,2170,1878,4048,9251.4548,0,0,0,0,0,42.42%,11.81%,19.26%,0.00%,€0.00
2071,Stephen Whatcott,Singulart Artist,1819,7139,8958,398,188,586,9249.47236,0,0,0,0,0,21.88%,2.63%,6.54%,0.00%,€0.00
18023,Marina DH,Singulart Artist,5843,25462,31305,900,726,1626,9244.47639,0,929.64,5689.6488,0,"6,619",15.40%,2.85%,5.19%,61.55%,€4.10
13643,Stéphanie Pothier,Singulart Artist,3563,14090,17653,576,278,854,9241.53623,0,0,0,0,0,16.17%,1.97%,4.84%,0.00%,€0.00
6241,Joe LaMattina,Singulart Artist,5501,59511,65012,714,1840,2554,9239.558462,0,0,0,0,0,12.98%,3.09%,3.93%,0.00%,€0.00
26853,Marion Elliott,Singulart Artist,1859,7946,9805,327,120,447,9235.015924,0,0,0,0,0,17.59%,1.51%,4.56%,0.00%,€0.00
2417,Kimberley Bruce,Singulart Artist,2590,10418,13008,340,152,492,9231.70976,0,0,0,0,0,13.13%,1.46%,3.78%,0.00%,€0.00
8669,Zoe Elizabeth Norman,Singulart Artist,1958,11053,13011,396,450,846,9231.6553,461.378,0,0,0,461,20.23%,4.07%,6.50%,5.00%,€0.50
1032,Gerd Lind,Singulart Artist,4759,21110,25869,1280,392,1672,9229.61,1259.61,0,0,0,"1,260",26.90%,1.86%,6.46%,13.65%,€0.80
57231,Anna Clark,Singulart Artist,1530,8334,9864,268,360,628,9227.587326,0,0,0,0,0,17.52%,4.32%,6.37%,0.00%,€0.00
17951,R. Cavalié,Singulart Artist,6189,39235,45424,1281,1055,2336,9226.25042,0,0,1005.2946,0,"1,005",20.70%,2.69%,5.14%,10.90%,€0.40
4059,Robin Ballard,Singulart Artist,7409,27323,34732,1385,474,1859,9226.115562,2053.639408,0,0,0,"2,054",18.69%,1.74%,5.35%,22.26%,€1.10
9659,Greby Vincent,Singulart Artist,1728,11716,13444,339,481,820,9210,0,0,0,0,0,19.62%,4.11%,6.10%,0.00%,€0.00
36189,Alessandra Zini,Singulart Artist,2127,10802,12929,480,320,800,9206,0,1100,0,0,"1,100",22.57%,2.96%,6.19%,0.00%,€1.40
19627,OneAck,Singulart Artist,3991,25784,29775,536,725,1261,9205.3559,0,0,0,1650,"1,650",13.43%,2.81%,4.24%,0.00%,€1.30
4153,Michael Rofka,Singulart Artist,3448,30187,33635,787,487,1274,9190.98584,1418.85036,0,0,0,"1,419",22.83%,1.61%,3.79%,15.44%,€1.10
10049,Krisztina Dózsa-Farkas,Singulart Artist,3607,38440,42047,377,1248,1625,9188.31345,495,0,2958.2208,0,"3,453",10.45%,3.25%,3.87%,37.58%,€2.10
15103,Thomas Biegler,Singulart Artist,3588,16346,19934,886,325,1211,9184.5304,0,0,0,0,0,24.69%,1.99%,6.08%,0.00%,€0.00
12661,Jean-Charles Toullec,Singulart Artist,2051,9383,11434,585,306,891,9181.384368,1100,0,0,0,"1,100",28.52%,3.26%,7.79%,11.98%,€1.20
12095,Echi Aaberg,Singulart Artist,9049,12789,21838,1929,277,2206,9173.31543,0,0,0,0,0,21.32%,2.17%,10.10%,0.00%,€0.00
28557,tage fredheim,Singulart Artist,3621,17083,20704,942,447,1389,9165.41,0,0,0,0,0,26.02%,2.62%,6.71%,0.00%,€0.00
30053,Marie Ackers,Singulart Artist,3096,4118,7214,938,165,1103,9163.2454,0,0,2656.17156,0,"2,656",30.30%,4.01%,15.29%,28.99%,€2.40
4235,Marie-Astrid Grivet,Singulart Artist,3243,10313,13556,1202,328,1530,9160.730728,3449,0,0,0,"3,449",37.06%,3.18%,11.29%,37.65%,€2.30
19269,MIRIAM CHIERA,Singulart Artist,4961,19259,24220,1263,560,1823,9155.892435,305.83,0,290,0,596,25.46%,2.91%,7.53%,6.51%,€0.30
2673,Ibrahim Miranda,Singulart Artist,3899,1519,5418,901,23,924,9153.57,0,0,0,0,0,23.11%,1.51%,17.05%,0.00%,€0.00
19499,STAN,Singulart Artist,5812,18336,24148,2498,558,3056,9149.502319,0,0,2061,0,"2,061",42.98%,3.04%,12.66%,22.53%,€0.70
13613,Francesca Romana Mainieri,Singulart Artist,2293,7799,10092,809,166,975,9141.367026,2730.86964,2550.497386,0,0,"5,281",35.28%,2.13%,9.66%,29.87%,€5.40
13263,Gerardo La Porta,Singulart Artist,4937,26572,31509,1483,1012,2495,9141.192169,0,0,0,0,0,30.04%,3.81%,7.92%,0.00%,€0.00
38734,Antoine Blanchard,Blue Chip Artist,1290,1099,2389,547,97,644,9138.627397,0,0,9138.627397,0,"9,139",42.40%,8.83%,26.96%,100.00%,€14.20
7407,Delphine Blais,Singulart Artist,4661,13714,18375,1647,514,2161,9132.794362,2922.56333,0,0,0,"2,923",35.34%,3.75%,11.76%,32.00%,€1.40
28869,Anna Koval,Singulart Artist,4442,17437,21879,789,314,1103,9126.594614,0,0,0,0,0,17.76%,1.80%,5.04%,0.00%,€0.00
33827,Tatiana An,Singulart Artist,1978,4487,6465,740,103,843,9118.7778,0,0,0,0,0,37.41%,2.30%,13.04%,0.00%,€0.00
21901,Cecilia Andonaegui,Singulart Artist,8432,32039,40471,3375,1165,4540,9112.695379,0,0,0,0,0,40.03%,3.64%,11.22%,0.00%,€0.00
12269,Jean-Charles FABIANI,Singulart Artist,6386,12862,19248,2429,501,2930,9112.0806,680,0,0,0,680,38.04%,3.90%,15.22%,7.46%,€0.20
30355,Cat Huss,Singulart Artist,2177,13527,15704,327,439,766,9107.796693,0,0,0,0,0,15.02%,3.25%,4.88%,0.00%,€0.00
1493,Alessandra Carloni,Singulart Artist,6473,14526,20999,2237,362,2599,9102.1,250,0,0,0,250,34.56%,2.49%,12.38%,2.75%,€0.10
13635,Tom F. Klein,Singulart Artist,5173,33642,38815,972,714,1686,9096.9606,0,0,0,0,0,18.79%,2.12%,4.34%,0.00%,€0.00
25487,Berta Goldwaser,Singulart Artist,3045,21935,24980,468,689,1157,9090,0,0,0,0,0,15.37%,3.14%,4.63%,0.00%,€0.00
21061,Christian Nicolson,Singulart Artist,3288,9187,12475,1621,423,2044,9085.010392,0,0,0,0,0,49.30%,4.60%,16.39%,0.00%,€0.00
36220,Michał Wróbel,Singulart Artist,1869,6548,8417,539,234,773,9084.897322,0,0,0,0,0,28.84%,3.57%,9.18%,0.00%,€0.00
32603,Claudia Dietschi,Singulart Artist,4765,57266,62031,555,1722,2277,9082.295601,1680,0,0,0,"1,680",11.65%,3.01%,3.67%,18.50%,€0.70
14389,Alain Rolland,Singulart Artist,4259,16628,20887,1361,611,1972,9077,5187,0,0,0,"5,187",31.96%,3.68%,9.44%,57.14%,€2.60
3729,Dariusz Zejmo,Singulart Artist,3731,21664,25395,520,647,1167,9075.936426,1947.3896,0,1545.8,0,"3,493",13.94%,2.99%,4.60%,38.49%,€3.00
19449,Tomoaki Orikasa,Singulart Artist,1493,11911,13404,165,213,378,9071.800311,1435,0,0,0,"1,435",11.05%,1.79%,2.82%,15.82%,€3.80
35110,Layla Rougan,Singulart Artist,1664,7610,9274,380,176,556,9071.038,0,0,0,0,0,22.84%,2.31%,6.00%,0.00%,€0.00
30163,Svetlana Melik-Nubarova,Singulart Artist,8683,53218,61901,1901,819,2720,9063.86445,1522.233,0,0,0,"1,522",21.89%,1.54%,4.39%,16.80%,€0.60
16093,Bruno Vázquez,Singulart Artist,7327,21759,29086,3058,495,3553,9061.8332,0,0,0,0,0,41.74%,2.28%,12.22%,0.00%,€0.00
25019,Emmanuelle Vroelant,Singulart Artist,1379,5684,7063,403,120,523,9058.91564,0,0,0,0,0,29.22%,2.11%,7.41%,0.00%,€0.00
14139,Agnès Tiollier,Singulart Artist,4822,30860,35682,852,671,1523,9051.89952,0,0,0,0,0,17.67%,2.17%,4.27%,0.00%,€0.00
59771,Annick Cuadrado,Singulart Artist,298,1604,1902,21,32,53,9044,0,0,9044,0,"9,044",7.05%,2.00%,2.79%,100.00%,€170.60
33890,Mia Färm,Singulart Artist,3014,11433,14447,1291,457,1748,9029.32125,0,6803.32125,0,0,"6,803",42.83%,4.00%,12.10%,0.00%,€3.90
29469,Sergey Brovkin,Singulart Artist,2812,11521,14333,464,215,679,9028.2465,0,0,0,0,0,16.50%,1.87%,4.74%,0.00%,€0.00
745,Christine Falk,Singulart Artist,3589,41244,44833,384,1416,1800,9026.67872,7634,0,0,0,"7,634",10.70%,3.43%,4.02%,84.57%,€4.20
20811,Ludovic Minet,Singulart Artist,3103,23513,26616,643,2979,3622,9020.750578,0,0,0,0,0,20.72%,12.67%,13.61%,0.00%,€0.00
34582,nima novik,Singulart Artist,2462,17334,19796,302,555,857,9013,0,0,0,0,0,12.27%,3.20%,4.33%,0.00%,€0.00
22335,Rasko,Singulart Artist,4516,14905,19421,1866,333,2199,9010.91823,0,0,0,0,0,41.32%,2.23%,11.32%,0.00%,€0.00
156,Shev Lunatic,Singulart Artist,4731,12293,17024,972,300,1272,9009.3065,0,0,0,0,0,20.55%,2.44%,7.47%,0.00%,€0.00
4185,Ilse Feiner,Singulart Artist,7336,70544,77880,1089,2330,3419,9008.646724,1612.872,0,0,0,"1,613",14.85%,3.30%,4.39%,17.90%,€0.50
30147,Julien de Casabianca,Singulart Artist,6736,14825,21561,1466,372,1838,9003.031516,0,0,0,0,0,21.76%,2.51%,8.53%,0.00%,€0.00
36790,simon thon,Singulart Artist,1627,11481,13108,240,448,688,9000.789176,0,0,0,0,0,14.75%,3.90%,5.25%,0.00%,€0.00
7623,Pierre Ziveri,Singulart Artist,2415,17887,20302,454,330,784,9000,0,3000,0,0,"3,000",18.80%,1.85%,3.86%,0.00%,€3.80
15169,Éva Szakács,Singulart Artist,5326,43158,48484,816,1305,2121,8995.302,0,0,0,0,0,15.32%,3.02%,4.38%,0.00%,€0.00
49975,Christo,Grand Artist,4854,33635,38489,1310,843,2153,8994.18246,7520.25,0,1473.93246,0,"8,994",26.99%,2.51%,5.59%,100.00%,€4.20
4029,Ilona Schmidt,Singulart Artist,15894,26771,42665,4491,638,5129,8980.039878,0,0,0,0,0,28.26%,2.38%,12.02%,0.00%,€0.00
52578,Manveer aka Plasticvalla,Singulart Artist,780,1717,2497,91,23,114,8978.492,0,0,0,0,0,11.67%,1.34%,4.57%,0.00%,€0.00
7441,Pascal Vochelet,Singulart Artist,7353,49417,56770,2248,1266,3514,8972.368196,0,0,0,0,0,30.57%,2.56%,6.19%,0.00%,€0.00
1676,Paola Gracey,Singulart Artist,6357,18145,24502,1633,1883,3516,8972.05484,360,0,0,0,360,25.69%,10.38%,14.35%,4.01%,€0.10
36483,Thuy Nguyen,Singulart Artist,3084,28289,31373,306,1440,1746,8967.91,0,0,0,0,0,9.92%,5.09%,5.57%,0.00%,€0.00
5049,Jesús Llopis & Amparo Dominguez Trafic d'Art,Singulart Artist,4075,22223,26298,781,518,1299,8964.26492,340,0,0,0,340,19.17%,2.33%,4.94%,3.79%,€0.30
37149,Timon Stork,Singulart Artist,2340,13229,15569,333,458,791,8962.914117,0,0,0,0,0,14.23%,3.46%,5.08%,0.00%,€0.00
19727,Estelle Séré,Singulart Artist,3753,20080,23833,1007,268,1275,8952.382054,0,0,0,0,0,26.83%,1.34%,5.35%,0.00%,€0.00
29923,Karen Coates,Singulart Artist,3599,13060,16659,232,332,564,8944.11252,0,0,0,3747.13812,"3,747",6.45%,2.54%,3.39%,0.00%,€6.60
42644,Robert Indiana,Blue Chip Artist,4729,45871,50600,892,1436,2328,8941.162235,0,0,0,0,0,18.86%,3.13%,4.60%,0.00%,€0.00
1384,Enda O’Donoghue,Singulart Artist,15325,15144,30469,1127,292,1419,8924.366519,0,0,0,0,0,7.35%,1.93%,4.66%,0.00%,€0.00
19205,Roberto Re,Singulart Artist,8901,53017,61918,2274,2268,4542,8920.65469,1280,0,0,0,"1,280",25.55%,4.28%,7.34%,14.35%,€0.30
31671,Gerti Landwehr,Singulart Artist,4214,4832,9046,2377,355,2732,8920,0,0,0,0,0,56.41%,7.35%,30.20%,0.00%,€0.00
33888,Ele Pack,Singulart Artist,1637,7976,9613,367,380,747,8917.3232,0,0,0,0,0,22.42%,4.76%,7.77%,0.00%,€0.00
6031,Matouš Háša,Singulart Artist,1882,1945,3827,913,63,976,8906.94432,2950.19972,0,0,0,"2,950",48.51%,3.24%,25.50%,33.12%,€3.00
28487,Florence Autelin,Singulart Artist,4991,42613,47604,895,777,1672,8902.832198,0,0,0,0,0,17.93%,1.82%,3.51%,0.00%,€0.00
11877,Noah Borger,Singulart Artist,7064,16146,23210,1896,386,2282,8881.088399,220,500,0,0,720,26.84%,2.39%,9.83%,2.48%,€0.30
67165,Gerda Van Damme,Singulart Artist,1203,8649,9852,168,280,448,8875.25415,0,0,8875.25415,0,"8,875",13.97%,3.24%,4.55%,100.00%,€19.80
17173,Shinjiro Tanaka,Singulart Artist,7519,22662,30181,2193,324,2517,8875.182708,2553.82325,0,0,0,"2,554",29.17%,1.43%,8.34%,28.78%,€1.00
12989,Tatyana Binovska,Singulart Artist,1763,3897,5660,356,86,442,8872.596,0,0,0,0,0,20.19%,2.21%,7.81%,0.00%,€0.00
34264,Marten van Holten,Singulart Artist,1962,2388,4350,376,33,409,8864,0,0,0,0,0,19.16%,1.38%,9.40%,0.00%,€0.00
4535,Tori White,Singulart Artist,3526,11032,14558,1157,296,1453,8863.52665,0,1779.293,0,0,"1,779",32.81%,2.68%,9.98%,0.00%,€1.20
21639,Catherine Cauvin,Singulart Artist,3752,12619,16371,1584,330,1914,8862.601,3125.705,0,0,0,"3,126",42.22%,2.62%,11.69%,35.27%,€1.60
7817,Ilya Lerner,Singulart Artist,5249,52937,58186,783,1387,2170,8827.179107,0,0,0,0,0,14.92%,2.62%,3.73%,0.00%,€0.00
9257,Mona Edulesco,Singulart Artist,10034,15611,25645,5601,694,6295,8819.789805,0,0,0,0,0,55.82%,4.45%,24.55%,0.00%,€0.00
32435,Guy Sénécal,Singulart Artist,6450,17249,23699,1397,512,1909,8815.14454,1770,0,0,0,"1,770",21.66%,2.97%,8.06%,20.08%,€0.90
7197,M. Mermic,Singulart Artist,3402,10205,13607,1440,482,1922,8800,0,0,0,0,0,42.33%,4.72%,14.13%,0.00%,€0.00
3517,Anette Becker,Singulart Artist,2722,4987,7709,713,94,807,8800,0,0,0,0,0,26.19%,1.89%,10.47%,0.00%,€0.00
5257,François Noël,Singulart Artist,6248,20129,26377,2201,461,2662,8795.491182,0,0,0,0,0,35.23%,2.29%,10.09%,0.00%,€0.00
11275,Arturo Arvizu,Singulart Artist,5583,15101,20684,2490,747,3237,8791.653,0,0,0,0,0,44.60%,4.95%,15.65%,0.00%,€0.00
13733,Claudia Ahrens,Singulart Artist,8449,12628,21077,2474,1151,3625,8784.331827,0,0,995.676825,0,996,29.28%,9.12%,17.20%,11.34%,€0.30
2499,Stéphanie Rivet,Singulart Artist,1815,3562,5377,657,89,746,8777.92364,0,0,0,0,0,36.20%,2.50%,13.87%,0.00%,€0.00
40958,Alekos Fassianos,Blue Chip Artist,7575,20946,28521,3483,1019,4502,8771.56577,1690.592,0,2031.47157,0,"3,722",45.98%,4.87%,15.79%,42.43%,€0.80
9417,Egle Karlonaite,Singulart Artist,2896,12607,15503,1006,251,1257,8761.46325,0,0,0,0,0,34.74%,1.99%,8.11%,0.00%,€0.00
1963,Beate Bilkenroth,Singulart Artist,2335,12093,14428,696,376,1072,8760.61,0,0,0,0,0,29.81%,3.11%,7.43%,0.00%,€0.00
36019,Eduard Locota,Singulart Artist,853,4945,5798,41,85,126,8760.50739,0,0,0,0,0,4.81%,1.72%,2.17%,0.00%,€0.00
2181,Nelina Trubach-Moshnikova,Singulart Artist,4408,17048,21456,976,574,1550,8758.288,0,0,0,0,0,22.14%,3.37%,7.22%,0.00%,€0.00
995,Guido Zimmermann,Singulart Artist,4413,5766,10179,2112,647,2759,8757,0,0,0,0,0,47.86%,11.22%,27.11%,0.00%,€0.00
13581,Mark Wiesner,Singulart Artist,3510,20635,24145,383,377,760,8751.975553,0,0,0,0,0,10.91%,1.83%,3.15%,0.00%,€0.00
1715,Per Gulden,Singulart Artist,5158,36007,41165,958,1022,1980,8745.07147,0,1956.40335,0,0,"1,956",18.57%,2.84%,4.81%,0.00%,€1.00
23889,Pascal Clus,Singulart Artist,10871,24594,35465,3914,1365,5279,8742.889698,0,0,0,0,0,36.00%,5.55%,14.89%,0.00%,€0.00
162,Mathieu Weemaels,Singulart Artist,7371,20674,28045,3753,360,4113,8735.925925,2390,0,0,0,"2,390",50.92%,1.74%,14.67%,27.36%,€0.60
11769,Olivier Talon,Singulart Artist,4486,5526,10012,1089,278,1367,8734.895,0,0,0,0,0,24.28%,5.03%,13.65%,0.00%,€0.00
27439,Sandy Welch,Singulart Artist,5570,26892,32462,1853,1074,2927,8733.112975,0,0,0,0,0,33.27%,3.99%,9.02%,0.00%,€0.00
22741,Giulia Madonia,Singulart Artist,1580,2929,4509,289,69,358,8732.44454,0,0,0,0,0,18.29%,2.36%,7.94%,0.00%,€0.00
11859,Iren Shtefan,Singulart Artist,3118,21962,25080,281,417,698,8724.42673,0,0,0,0,0,9.01%,1.90%,2.78%,0.00%,€0.00
1124,María Prado,Singulart Artist,2648,5260,7908,1002,124,1126,8716.05992,0,0,0,0,0,37.84%,2.36%,14.24%,0.00%,€0.00
20297,Olena Teliatnyk,Singulart Artist,2328,12830,15158,246,187,433,8715.250904,0,0,0,0,0,10.57%,1.46%,2.86%,0.00%,€0.00
67243,Sylvio Justies,Singulart Artist,1107,5600,6707,134,193,327,8710.130374,0,0,0,0,0,12.11%,3.45%,4.88%,0.00%,€0.00
33710,Hanna Banaszczyk,Singulart Artist,2123,10341,12464,351,187,538,8698.11368,0,0,0,0,0,16.53%,1.81%,4.32%,0.00%,€0.00
4893,Christin Farr,Singulart Artist,3596,14491,18087,543,430,973,8697.00065,0,0,0,0,0,15.10%,2.97%,5.38%,0.00%,€0.00
34338,Enzo Martano,Singulart Artist,6537,56124,62661,963,1903,2866,8689.94,0,0,0,0,0,14.73%,3.39%,4.57%,0.00%,€0.00
17013,Sharon Coles,Singulart Artist,2320,5657,7977,369,365,734,8676.46676,0,0,0,0,0,15.91%,6.45%,9.20%,0.00%,€0.00
14093,Adrien Vel,Singulart Artist,2703,16184,18887,526,362,888,8672.265866,250,0,0,0,250,19.46%,2.24%,4.70%,2.88%,€0.30
23513,Roberto Prandi,Singulart Artist,2682,8897,11579,776,166,942,8672.24525,1572.24525,790,0,0,"2,362",28.93%,1.87%,8.14%,18.13%,€2.50
26431,richard jurtitsch,Singulart Artist,4073,25625,29698,1014,733,1747,8667.1794,0,0,0,0,0,24.90%,2.86%,5.88%,0.00%,€0.00
34579,Marianne Gabriel,Singulart Artist,3545,23364,26909,441,536,977,8660.47972,0,0,0,0,0,12.44%,2.29%,3.63%,0.00%,€0.00
52471,Maja Weller,Singulart Artist,2046,20808,22854,195,734,929,8660.46187,0,0,0,0,0,9.53%,3.53%,4.07%,0.00%,€0.00
