artist_id,artist_name,artist_type,Artist Quadrant,years online,nb_sessions_artist_page,nb_sessions_artwork_page,nb_sessions_total,nb_entry_sessions_artist_campaign,nb_entry_sessions_artwork_campaign,nb_entry_sessions_total,artist_total_bv,artist_entry_bv_same_artist,artist_entry_bv_other_artist,artwork_entry_bv_same_artist,artwork_entry_bv_other_artist,1stClick BV,pull_ratio_artist,pull_ratio_artwork,pull_ratio,pct_first_click_bv_same_artist,1st_click_BV_per_First_click_session,Predictive formula,Delta
59300,Alla Faber,Singulart Artist,"Demand-driven (Low Pull, Low/Zero Entry BV)",2.0,"3,296","4,806","8,102",314,149,463,"€1,612",€0,€0,€0,€0,€0,9.527%,3.100%,5.715%,0.000%,€0.0,€0.0,€0.0
56905,Victor Collcardenas,Singulart Artist,"Demand-driven (Low Pull, Low/Zero Entry BV)",2.1,"1,716","11,442","13,158",87,390,477,"€1,612",€0,€0,€0,€0,€0,5.070%,3.408%,3.625%,0.000%,€0.0,€0.0,€0.0
17301,Evert van Bommel,Singulart Artist,"Demand-driven (Low Pull, Low/Zero Entry BV)",5.4,"2,528","15,018","17,546",436,286,722,"€1,612",€0,€0,€0,€0,€0,17.247%,1.904%,4.115%,0.000%,€0.0,€0.0,€0.0
36168,Andrea Köhn,Singulart Artist,"Pull but no BV (High Pull, Low/Zero Entry BV)",2.7,"2,044","6,402","8,446",652,77,729,"€1,611",€0,€0,€0,€0,€0,31.898%,1.203%,8.631%,0.000%,€0.0,€0.0,€0.0
7641,Ban Guo,Singulart Artist,"Pull but no BV (High Pull, Low/Zero Entry BV)",6.1,"1,397","2,867","4,264",243,39,282,"€1,611",€0,€0,€0,€0,€0,17.394%,1.360%,6.614%,0.000%,€0.0,€0.0,€0.0
4663,Larisa Ilieva,Singulart Artist,"Pull but no BV (High Pull, Low/Zero Entry BV)",6.6,"1,634","5,638","7,272",421,131,552,"€1,610",€0,€0,€0,€0,€0,25.765%,2.324%,7.591%,0.000%,€0.0,€0.0,€0.0
70027,Indika Wijewardana,Singulart Artist,"BV but no pull (Low Pull, High Entry BV)",1.1,995,"7,140","8,135",95,267,362,"€1,609",€0,"€1,259",€0,€0,"€1,259",9.548%,3.739%,4.450%,0.000%,€3.5,"€1,989.5",€730.2
66622,Bodhi Selvam,Singulart Artist,"Supply-Driven (High Pull, High Entry BV)",0.8,408,"1,173","1,581",53,45,98,"€1,609","€1,609",€0,€0,€0,"€1,609",12.99%,3.84%,6.20%,100.00%,€16.4,"€1,200.8",-€407.7
14777,Maryna Kisiv,Singulart Artist,"Demand-driven (Low Pull, Low/Zero Entry BV)",4.9,"1,748","7,443","9,191",331,189,520,"€1,608",€0,€0,€0,€0,€0,18.936%,2.539%,5.658%,0.000%,€0.0,€0.0,€0.0
76625,Alissa Leigh,Singulart Artist,"Demand-driven (Low Pull, Low/Zero Entry BV)",0.8,983,"2,546","3,529",134,51,185,"€1,608",€0,€0,€0,€0,€0,13.632%,2.003%,5.242%,0.000%,€0.0,€0.0,€0.0
8713,Jolanta Johnsson,Singulart Artist,"Demand-driven (Low Pull, Low/Zero Entry BV)",6.0,"3,981","27,960","31,941",404,659,"1,063","€1,608",€0,€0,€0,€0,€0,10.148%,2.357%,3.328%,0.000%,€0.0,€0.0,€0.0
8665,Jan Allsopp,Singulart Artist,"Pull but no BV (High Pull, Low/Zero Entry BV)",3.8,"1,138",682,"1,820",172,16,188,"€1,608",€0,€0,€0,€0,€0,15.114%,2.346%,10.330%,0.000%,€0.0,€0.0,€0.0
15607,Christian Naura,Singulart Artist,"Supply-Driven (High Pull, High Entry BV)",5.5,"4,240","21,261","25,501",875,"2,316","3,191","€1,608","€1,000",€0,€0,€0,"€1,000",20.64%,10.89%,12.51%,62.20%,€0.3,"€2,424.0","€1,424.0"
20133,Anastasia Miasnikova,Singulart Artist,"Demand-driven (Low Pull, Low/Zero Entry BV)",5.3,"3,898","41,892","45,790",343,513,856,"€1,608",€0,€0,€0,€0,€0,8.799%,1.225%,1.869%,0.000%,€0.0,€0.0,€0.0
53199,maria romano,Singulart Artist,"Demand-driven (Low Pull, Low/Zero Entry BV)",2.2,"3,172","19,462","22,634",464,575,"1,039","€1,607",€0,€0,€0,€0,€0,14.628%,2.954%,4.590%,0.000%,€0.0,€0.0,€0.0
19421,John M White,Singulart Artist,"Supply-Driven (High Pull, High Entry BV)",4.0,"2,780","2,667","5,447","1,475",87,"1,562","€1,606",€847,€0,€0,€0,€847,53.06%,3.26%,28.68%,52.76%,€0.5,"€5,555.1","€4,707.8"
82217,Jette Ladefoged Madsen,Singulart Artist,"Demand-driven (Low Pull, Low/Zero Entry BV)",0.3,190,919,"1,109",11,6,17,"€1,604",€0,€0,€0,€0,€0,5.789%,0.653%,1.533%,0.000%,€0.0,€0.0,€0.0
58989,Lucía Verdejo,Singulart Artist,"BV but no pull (Low Pull, High Entry BV)",2.0,"2,271","12,486","14,757",312,407,719,"€1,603",€182,€232,€0,€0,€414,13.738%,3.260%,4.872%,11.356%,€0.6,"€2,178.4","€1,764.7"
14095,Danny Joe Rose III,Singulart Artist,"Pull but no BV (High Pull, Low/Zero Entry BV)",2.2,633,587,"1,220",105,7,112,"€1,601",€0,€0,€0,€0,€0,16.588%,1.193%,9.180%,0.000%,€0.0,€0.0,€0.0
31311,Lyndsey Vowell,Singulart Artist,"Demand-driven (Low Pull, Low/Zero Entry BV)",2.7,"1,265","2,506","3,771",154,38,192,"€1,601",€0,€0,€0,€0,€0,12.174%,1.516%,5.091%,0.000%,€0.0,€0.0,€0.0
45099,Claude Monet,Blue Chip Artist,"Pull but no BV (High Pull, Low/Zero Entry BV)",2.3,"5,937","10,144","16,081","1,590",368,"1,958","€1,600",€0,€0,€0,€0,€0,26.781%,3.628%,12.176%,0.000%,€0.0,€0.0,€0.0
5915,Rebecca de Figueiredo,Singulart Artist,"Demand-driven (Low Pull, Low/Zero Entry BV)",4.8,"1,296","9,446","10,742",215,235,450,"€1,600",€0,€0,€0,€0,€0,16.590%,2.488%,4.189%,0.000%,€0.0,€0.0,€0.0
33571,Christoph D. Mosenthin,Singulart Artist,"Pull but no BV (High Pull, Low/Zero Entry BV)",2.2,733,"1,718","2,451",144,84,228,"€1,600",€0,€0,€0,€0,€0,19.645%,4.889%,9.302%,0.000%,€0.0,€0.0,€0.0
30643,Angelina Kabanovich,Singulart Artist,"Demand-driven (Low Pull, Low/Zero Entry BV)",4.3,"3,155","16,907","20,062",508,348,856,"€1,600",€0,€0,€0,€0,€0,16.101%,2.058%,4.267%,0.000%,€0.0,€0.0,€0.0
17847,Giovanni Krinner,Singulart Artist,"Pull but no BV (High Pull, Low/Zero Entry BV)",5.4,"3,165","18,621","21,786",760,701,"1,461","€1,600",€0,€0,€0,€0,€0,24.013%,3.765%,6.706%,0.000%,€0.0,€0.0,€0.0
13729,Simay Keles,Singulart Artist,"Demand-driven (Low Pull, Low/Zero Entry BV)",5.7,"2,998","17,389","20,387",574,324,898,"€1,600",€0,€0,€0,€0,€0,19.146%,1.863%,4.405%,0.000%,€0.0,€0.0,€0.0
13689,Stefan Krische,Singulart Artist,"Pull but no BV (High Pull, Low/Zero Entry BV)",2.9,628,"2,044","2,672",209,22,231,"€1,600",€0,€0,€0,€0,€0,33.280%,1.076%,8.645%,0.000%,€0.0,€0.0,€0.0
13217,Nadine POTHIER,Singulart Artist,"Pull but no BV (High Pull, Low/Zero Entry BV)",3.8,902,"1,930","2,832",282,71,353,"€1,600",€0,€0,€0,€0,€0,31.264%,3.679%,12.465%,0.000%,€0.0,€0.0,€0.0
6827,Danica Ondrej,Singulart Artist,"Pull but no BV (High Pull, Low/Zero Entry BV)",4.0,652,"1,334","1,986",180,37,217,"€1,600",€0,€0,€0,€0,€0,27.607%,2.774%,10.926%,0.000%,€0.0,€0.0,€0.0
33854,Pascal Astier,Singulart Artist,"Pull but no BV (High Pull, Low/Zero Entry BV)",3.8,"1,931","2,787","4,718",896,77,973,"€1,599",€0,€0,€0,€0,€0,46.401%,2.763%,20.623%,0.000%,€0.0,€0.0,€0.0
7789,Paulina Taranek,Singulart Artist,"Demand-driven (Low Pull, Low/Zero Entry BV)",6.1,"2,032","6,785","8,817",413,109,522,"€1,599",€0,€0,€0,€0,€0,20.325%,1.606%,5.920%,0.000%,€0.0,€0.0,€0.0
34187,Arnoldo Diaz,Singulart Artist,"Pull but no BV (High Pull, Low/Zero Entry BV)",3.7,"6,411","29,699","36,110","1,801",872,"2,673","€1,597",€0,€0,€0,€0,€0,28.092%,2.936%,7.402%,0.000%,€0.0,€0.0,€0.0
42847,Jerkface,Blue Chip Artist,"Demand-driven (Low Pull, Low/Zero Entry BV)",2.3,"1,408","18,705","20,113",118,447,565,"€1,596",€0,€0,€0,€0,€0,8.381%,2.390%,2.809%,0.000%,€0.0,€0.0,€0.0
29885,Carmel Sayer,Singulart Artist,"Pull but no BV (High Pull, Low/Zero Entry BV)",4.3,"1,300","3,170","4,470",382,100,482,"€1,595",€0,€0,€0,€0,€0,29.385%,3.155%,10.783%,0.000%,€0.0,€0.0,€0.0
67100,denis orhant,Singulart Artist,"Demand-driven (Low Pull, Low/Zero Entry BV)",1.4,"1,159","11,914","13,073",130,428,558,"€1,595",€0,€0,€0,€0,€0,11.217%,3.592%,4.268%,0.000%,€0.0,€0.0,€0.0
70181,Antonia Fiscutean,Singulart Artist,"Supply-Driven (High Pull, High Entry BV)",1.0,626,"1,709","2,335",75,78,153,"€1,593","€1,593",€0,€0,€0,"€1,593",11.98%,4.56%,6.55%,100.00%,€10.4,"€1,269.3",-€324.0
13383,Fernando Mora,Singulart Artist,"Pull but no BV (High Pull, Low/Zero Entry BV)",3.6,"2,280","1,797","4,077",878,98,976,"€1,593",€0,€0,€0,€0,€0,38.509%,5.454%,23.939%,0.000%,€0.0,€0.0,€0.0
77023,Leonello Calvetti,Singulart Artist,"Demand-driven (Low Pull, Low/Zero Entry BV)",0.8,467,"3,043","3,510",25,155,180,"€1,592",€0,€0,€0,€0,€0,5.353%,5.094%,5.128%,0.000%,€0.0,€0.0,€0.0
60397,Giovanna Morelli,Singulart Artist,"Demand-driven (Low Pull, Low/Zero Entry BV)",2.0,"1,482","8,553","10,035",137,281,418,"€1,592",€0,€0,€0,€0,€0,9.244%,3.285%,4.165%,0.000%,€0.0,€0.0,€0.0
3921,Cain,Singulart Artist,"Pull but no BV (High Pull, Low/Zero Entry BV)",4.3,"2,744",981,"3,725","1,717",54,"1,771","€1,590",€0,€0,€0,€0,€0,62.573%,5.505%,47.544%,0.000%,€0.0,€0.0,€0.0
60381,Eva Silberknoll,Singulart Artist,"Demand-driven (Low Pull, Low/Zero Entry BV)",1.9,"1,139","11,042","12,181",67,386,453,"€1,590",€0,€0,€0,€0,€0,5.882%,3.496%,3.719%,0.000%,€0.0,€0.0,€0.0
17697,Pat Dumez,Singulart Artist,"BV but no pull (Low Pull, High Entry BV)",6.0,"1,615","7,912","9,527",314,219,533,"€1,589",€759,€0,€0,€0,€759,19.443%,2.768%,5.595%,47.779%,€1.4,"€2,501.3","€1,741.9"
5019,Ilir Pojani,Singulart Artist,"Pull but no BV (High Pull, Low/Zero Entry BV)",6.6,"2,150","11,908","14,058",511,415,926,"€1,589",€0,€0,€0,€0,€0,23.767%,3.485%,6.587%,0.000%,€0.0,€0.0,€0.0
82684,cristiana barbisan,Singulart Artist,"Demand-driven (Low Pull, Low/Zero Entry BV)",0.2,130,878,"1,008",14,1,15,"€1,589",€0,€0,€0,€0,€0,10.769%,0.114%,1.488%,0.000%,€0.0,€0.0,€0.0
59298,Kamran Kazemi,Singulart Artist,"Pull but no BV (High Pull, Low/Zero Entry BV)",2.0,678,"2,532","3,210",113,150,263,"€1,589",€0,€0,€0,€0,€0,16.667%,5.924%,8.193%,0.000%,€0.0,€0.0,€0.0
12371,Pierre Beaufils,Singulart Artist,"Pull but no BV (High Pull, Low/Zero Entry BV)",5.7,"3,610","8,668","12,278","1,139",349,"1,488","€1,588",€0,€0,€0,€0,€0,31.551%,4.026%,12.119%,0.000%,€0.0,€0.0,€0.0
11445,Jazi,Singulart Artist,"Pull but no BV (High Pull, Low/Zero Entry BV)",5.8,"2,784","7,983","10,767",673,155,828,"€1,588",€0,€0,€0,€0,€0,24.174%,1.942%,7.690%,0.000%,€0.0,€0.0,€0.0
28981,Jess King,Singulart Artist,"Demand-driven (Low Pull, Low/Zero Entry BV)",4.4,"1,489","9,205","10,694",316,240,556,"€1,586",€0,€0,€0,€0,€0,21.222%,2.607%,5.199%,0.000%,€0.0,€0.0,€0.0
60523,SanChae - Sandrine Chalot,Singulart Artist,"Demand-driven (Low Pull, Low/Zero Entry BV)",1.8,"1,712","6,400","8,112",164,147,311,"€1,586",€0,€0,€0,€0,€0,9.579%,2.297%,3.834%,0.000%,€0.0,€0.0,€0.0
7193,Jason Blak,Singulart Artist,"Pull but no BV (High Pull, Low/Zero Entry BV)",4.1,"3,003","5,641","8,644",888,485,"1,373","€1,585",€0,€0,€0,€0,€0,29.570%,8.598%,15.884%,0.000%,€0.0,€0.0,€0.0
16891,Xenia Prokhorova,Singulart Artist,"Pull but no BV (High Pull, Low/Zero Entry BV)",3.3,"1,168","2,651","3,819",256,75,331,"€1,584",€0,€0,€0,€0,€0,21.918%,2.829%,8.667%,0.000%,€0.0,€0.0,€0.0
12063,Frédéric Haire,Singulart Artist,"Pull but no BV (High Pull, Low/Zero Entry BV)",6.3,"1,772","9,609","11,381",522,162,684,"€1,582",€0,€0,€0,€0,€0,29.458%,1.686%,6.010%,0.000%,€0.0,€0.0,€0.0
79585,Claude Evrard,Singulart Artist,"Demand-driven (Low Pull, Low/Zero Entry BV)",0.5,172,842,"1,014",22,6,28,"€1,582",€0,€0,€0,€0,€0,12.791%,0.713%,2.761%,0.000%,€0.0,€0.0,€0.0
7337,Hannah Benassi,Singulart Artist,"Supply-Driven (High Pull, High Entry BV)",4.5,"1,112","1,632","2,744",383,25,408,"€1,582",€0,€800,€0,€0,€800,34.44%,1.53%,14.87%,0.00%,€2.0,"€2,880.3","€2,080.3"
2655,Lukas Mouka,Singulart Artist,"Demand-driven (Low Pull, Low/Zero Entry BV)",7.1,"1,597","9,715","11,312",418,211,629,"€1,581",€0,€0,€0,€0,€0,26.174%,2.172%,5.560%,0.000%,€0.0,€0.0,€0.0
31979,Tony Geiger,Singulart Artist,"Pull but no BV (High Pull, Low/Zero Entry BV)",4.0,"2,524","9,211","11,735",684,543,"1,227","€1,581",€0,€0,€0,€0,€0,27.100%,5.895%,10.456%,0.000%,€0.0,€0.0,€0.0
53252,RITA SCARPELLI,Singulart Artist,"Demand-driven (Low Pull, Low/Zero Entry BV)",2.1,"1,392","13,666","15,058",251,347,598,"€1,581",€0,€0,€0,€0,€0,18.032%,2.539%,3.971%,0.000%,€0.0,€0.0,€0.0
36260,Marc Gonz,Singulart Artist,"BV but no pull (Low Pull, High Entry BV)",2.8,"1,600","10,041","11,641",280,381,661,"€1,581","€1,581",€0,€0,€0,"€1,581",17.500%,3.794%,5.678%,100.000%,€2.4,"€2,538.7",€957.7
59135,Camila Noris,Singulart Artist,"Demand-driven (Low Pull, Low/Zero Entry BV)",2.1,"1,554","12,022","13,576",136,399,535,"€1,580",€0,€0,€0,€0,€0,8.752%,3.319%,3.941%,0.000%,€0.0,€0.0,€0.0
77335,Vincent ARIN,Singulart Artist,"Demand-driven (Low Pull, Low/Zero Entry BV)",0.8,403,"1,472","1,875",36,70,106,"€1,580",€0,€0,€0,€0,€0,8.933%,4.755%,5.653%,0.000%,€0.0,€0.0,€0.0
37366,Utaellamarie Peter,Singulart Artist,"Demand-driven (Low Pull, Low/Zero Entry BV)",2.3,920,"5,456","6,376",90,190,280,"€1,580",€0,€0,€0,€0,€0,9.783%,3.482%,4.391%,0.000%,€0.0,€0.0,€0.0
24697,Anna Martinazzi,Singulart Artist,"Demand-driven (Low Pull, Low/Zero Entry BV)",5.1,"3,360","44,561","47,921",321,"1,420","1,741","€1,580",€0,€0,€0,€0,€0,9.554%,3.187%,3.633%,0.000%,€0.0,€0.0,€0.0
19735,Laurent Vauxion,Singulart Artist,"BV but no pull (Low Pull, High Entry BV)",5.3,"2,406","17,842","20,248",397,313,710,"€1,580",€450,€0,€0,€0,€450,16.500%,1.754%,3.507%,28.481%,€0.6,"€1,567.7","€1,117.7"
760,Alexandre Delamadeleine,Singulart Artist,"Demand-driven (Low Pull, Low/Zero Entry BV)",2.4,487,"3,066","3,553",88,22,110,"€1,580",€0,€0,€0,€0,€0,18.070%,0.718%,3.096%,0.000%,€0.0,€0.0,€0.0
1084,Catherine Redmayne,Singulart Artist,"Demand-driven (Low Pull, Low/Zero Entry BV)",6.2,"1,304","10,275","11,579",228,133,361,"€1,578",€0,€0,€0,€0,€0,17.485%,1.294%,3.118%,0.000%,€0.0,€0.0,€0.0
56405,Elina Bilous,Singulart Artist,"BV but no pull (Low Pull, High Entry BV)",2.2,400,"4,600","5,000",22,80,102,"€1,577",€0,€0,€308,€0,€308,5.500%,1.739%,2.040%,19.552%,€3.0,€912.1,€603.7
1845,Cristiana Zamboni,Singulart Artist,"Pull but no BV (High Pull, Low/Zero Entry BV)",7.1,"1,769","5,595","7,364",591,153,744,"€1,575",€0,€0,€0,€0,€0,33.409%,2.735%,10.103%,0.000%,€0.0,€0.0,€0.0
54743,Olga McNamara Biennale Artist,Singulart Artist,"Demand-driven (Low Pull, Low/Zero Entry BV)",2.2,"2,202","18,895","21,097",106,445,551,"€1,575",€0,€0,€0,€0,€0,4.814%,2.355%,2.612%,0.000%,€0.0,€0.0,€0.0
21975,Josefine Frauenschuh,Singulart Artist,"Pull but no BV (High Pull, Low/Zero Entry BV)",5.3,"2,230","6,274","8,504",703,151,854,"€1,575",€0,€0,€0,€0,€0,31.525%,2.407%,10.042%,0.000%,€0.0,€0.0,€0.0
22821,Kandi Narsimlu,Singulart Artist,"Supply-Driven (High Pull, High Entry BV)",3.2,"1,731","3,933","5,664",870,103,973,"€1,574",€0,€0,€632,€0,€632,50.26%,2.62%,17.18%,40.14%,€0.6,"€3,327.8","€2,696.0"
76575,A.V.P.9,Singulart Artist,"Pull but no BV (High Pull, Low/Zero Entry BV)",0.8,"1,766","10,799","12,565",772,584,"1,356","€1,573",€0,€0,€0,€0,€0,43.715%,5.408%,10.792%,0.000%,€0.0,€0.0,€0.0
34965,Karin Steffek-Moravia,Singulart Artist,"Demand-driven (Low Pull, Low/Zero Entry BV)",4.1,"3,080","35,607","38,687",401,"1,186","1,587","€1,573",€0,€0,€0,€0,€0,13.019%,3.331%,4.102%,0.000%,€0.0,€0.0,€0.0
10063,Michael A McCullough,Singulart Artist,"Pull but no BV (High Pull, Low/Zero Entry BV)",5.8,"4,325","25,640","29,965","1,446",437,"1,883","€1,573",€0,€0,€0,€0,€0,33.434%,1.704%,6.284%,0.000%,€0.0,€0.0,€0.0
3321,Julia Tervoort,Singulart Artist,"Demand-driven (Low Pull, Low/Zero Entry BV)",4.9,"1,009","5,054","6,063",221,66,287,"€1,572",€0,€0,€0,€0,€0,21.903%,1.306%,4.734%,0.000%,€0.0,€0.0,€0.0
9241,Elaine Allender,Singulart Artist,"Supply-Driven (High Pull, High Entry BV)",4.4,"1,673","4,173","5,846",397,192,589,"€1,572",€330,€0,€0,€0,€330,23.73%,4.60%,10.08%,20.99%,€0.6,"€1,951.8","€1,621.8"
20287,Olga Kvasha,Singulart Artist,"Pull but no BV (High Pull, Low/Zero Entry BV)",5.3,"4,468","8,203","12,671","1,978",338,"2,316","€1,570",€0,€0,€0,€0,€0,44.270%,4.120%,18.278%,0.000%,€0.0,€0.0,€0.0
17543,Vusala Agharaziyeva,Singulart Artist,"Pull but no BV (High Pull, Low/Zero Entry BV)",5.4,"4,067","11,819","15,886",939,212,"1,151","€1,570",€0,€0,€0,€0,€0,23.088%,1.794%,7.245%,0.000%,€0.0,€0.0,€0.0
37397,Anna Goldbrook,Singulart Artist,"Demand-driven (Low Pull, Low/Zero Entry BV)",2.0,711,"2,657","3,368",47,83,130,"€1,570",€0,€0,€0,€0,€0,6.610%,3.124%,3.860%,0.000%,€0.0,€0.0,€0.0
59470,Elo A,Singulart Artist,"Demand-driven (Low Pull, Low/Zero Entry BV)",2.0,"2,252","10,477","12,729",379,340,719,"€1,570",€0,€0,€0,€0,€0,16.829%,3.245%,5.649%,0.000%,€0.0,€0.0,€0.0
70222,Shannon Louis,Singulart Artist,"Demand-driven (Low Pull, Low/Zero Entry BV)",1.0,"2,411","16,517","18,928",136,697,833,"€1,567",€0,€0,€0,€0,€0,5.641%,4.220%,4.401%,0.000%,€0.0,€0.0,€0.0
70423,Denis Mihai,Singulart Artist,"Pull but no BV (High Pull, Low/Zero Entry BV)",0.9,"1,872","13,669","15,541",318,653,971,"€1,566",€0,€0,€0,€0,€0,16.987%,4.777%,6.248%,0.000%,€0.0,€0.0,€0.0
34423,Sven Rusti,Singulart Artist,"Demand-driven (Low Pull, Low/Zero Entry BV)",1.9,353,923,"1,276",41,8,49,"€1,566",€0,€0,€0,€0,€0,11.615%,0.867%,3.840%,0.000%,€0.0,€0.0,€0.0
19073,Étienne Rousseau,Singulart Artist,"Pull but no BV (High Pull, Low/Zero Entry BV)",5.3,"1,721","4,125","5,846",602,96,698,"€1,564",€0,€0,€0,€0,€0,34.980%,2.327%,11.940%,0.000%,€0.0,€0.0,€0.0
15969,Anna Franczuk,Singulart Artist,"BV but no pull (Low Pull, High Entry BV)",6.1,"3,128","29,683","32,811",313,860,"1,173","€1,562",€0,"€1,100",€0,€0,"€1,100",10.006%,2.897%,3.575%,0.000%,€0.9,"€1,598.4",€498.4
6647,Rigoberto Castro,Singulart Artist,"Pull but no BV (High Pull, Low/Zero Entry BV)",6.2,"3,094","14,457","17,551",824,303,"1,127","€1,561",€0,€0,€0,€0,€0,26.632%,2.096%,6.421%,0.000%,€0.0,€0.0,€0.0
60287,Marlène REGAZZONI,Singulart Artist,"Demand-driven (Low Pull, Low/Zero Entry BV)",2.0,"2,924","15,567","18,491",181,472,653,"€1,561",€0,€0,€0,€0,€0,6.190%,3.032%,3.531%,0.000%,€0.0,€0.0,€0.0
32285,Albina Onda,Singulart Artist,"Pull but no BV (High Pull, Low/Zero Entry BV)",2.2,"1,061","3,658","4,719",134,150,284,"€1,561",€0,€0,€0,€0,€0,12.630%,4.101%,6.018%,0.000%,€0.0,€0.0,€0.0
4759,Luigi Maria De Rubeis,Singulart Artist,"Pull but no BV (High Pull, Low/Zero Entry BV)",6.7,"4,715","28,034","32,749","1,251","1,142","2,393","€1,561",€0,€0,€0,€0,€0,26.532%,4.074%,7.307%,0.000%,€0.0,€0.0,€0.0
49816,Eleni Pappa Tsantili,Singulart Artist,"Demand-driven (Low Pull, Low/Zero Entry BV)",2.3,"1,446","13,707","15,153",64,129,193,"€1,560",€0,€0,€0,€0,€0,4.426%,0.941%,1.274%,0.000%,€0.0,€0.0,€0.0
35346,Babel Brune,Singulart Artist,"Demand-driven (Low Pull, Low/Zero Entry BV)",1.7,887,"4,101","4,988",39,18,57,"€1,558",€0,€0,€0,€0,€0,4.397%,0.439%,1.143%,0.000%,€0.0,€0.0,€0.0
10373,Alexandra Melnikova,Singulart Artist,"Pull but no BV (High Pull, Low/Zero Entry BV)",3.7,873,"1,585","2,458",135,26,161,"€1,558",€0,€0,€0,€0,€0,15.464%,1.640%,6.550%,0.000%,€0.0,€0.0,€0.0
61899,Katrina Revenaugh,Singulart Artist,"Demand-driven (Low Pull, Low/Zero Entry BV)",1.9,"1,328","16,686","18,014",27,321,348,"€1,558",€0,€0,€0,€0,€0,2.033%,1.924%,1.932%,0.000%,€0.0,€0.0,€0.0
26789,Michael Renninger,Singulart Artist,"Pull but no BV (High Pull, Low/Zero Entry BV)",3.4,"1,158","2,488","3,646",603,88,691,"€1,557",€0,€0,€0,€0,€0,52.073%,3.537%,18.952%,0.000%,€0.0,€0.0,€0.0
26947,Alex Sandulescu,Singulart Artist,"Demand-driven (Low Pull, Low/Zero Entry BV)",2.2,"1,178","5,453","6,631",199,73,272,"€1,557",€0,€0,€0,€0,€0,16.893%,1.339%,4.102%,0.000%,€0.0,€0.0,€0.0
